User-added Candidate,LINCS Analog,LINCS Analog Name,Cell Line,Concordance,Similarity
ZINC35056651,LSM-43470,BRD-K38187891,VCAP,0.29,0.721
ZINC03198298,LSM-44614,MW-STK33-100,THP1,0.29,0.721
ZINC03104290,LSM-6285,ABT-751,HEC108,0.29,0.721
ZINC38305833,LSM-39044,BRD-K32253397,A549,0.285,0.721
ZINC19644282,LSM-3706,SMR000651468,A375,0.285,0.721
ZINC01213132,LSM-3706,SMR000651468,A375,0.285,0.721
ZINC10388533,LSM-45417,Avasimibe,YAPC,0.284,0.721
ZINC14988280,LSM-4139,DM161,HT29,0.284,0.721
ZINC55851254,LSM-3515,CHEMBL1456973,HT29,0.283,0.721
ZINC09289264,LSM-4869,MLS-0435531.0001,VCAP,0.282,0.721
ZINC21964505,LSM-42502,CHEMBL2356562,VCAP,0.281,0.721
ZINC12247171,LSM-1170,Doramapimod,YAPC,0.28,0.721
ZINC39966939,LSM-3193,Risperidone,A549,0.28,0.721
ZINC02292129,LSM-3611,172516-45-9,A549,0.28,0.721
ZINC39068004,LSM-5991,Ataluren,VCAP,0.279,0.721
ZINC23245169,LSM-6256,CAY-10594,NCIH1694,0.279,0.721
ZINC40824840,LSM-3456,SMR000151874,HCC515,0.277,0.721
ZINC39855976,LSM-3456,SMR000151874,HCC515,0.277,0.721
ZINC66503584,LSM-36700,CID 75060947,MCF7,0.276,0.721
ZINC61035912,LSM-36700,CID 75060947,MCF7,0.276,0.721
ZINC33250762,LSM-2155,KUC104487,HCC515,0.276,0.721
ZINC63225536,LSM-5253,Danusertib,HCC515,0.276,0.721
ZINC11791275,LSM-4852,SMR000127896,HA1E,0.276,0.721
ZINC64713517,LSM-4724,ZINC02868881,MCF7,0.275,0.721
ZINC35883295,LSM-4856,MLS000925170,PC3,0.274,0.721
ZINC32946865,LSM-45888,SB271046,HA1E,0.274,0.721
ZINC32126848,LSM-5245,SCHEMBL3958507,A549,0.274,0.721
ZINC43261843,LSM-1650,1-[4-[3-(4-Fluorophenoxy)phenyl]but-3-en-2-yl]-1-hydroxyurea,A549,0.274,0.721
ZINC36527390,LSM-43120,MLS000589843,THP1,0.27,0.721
ZINC09672632,LSM-45726,Inolitazone (dihydrochloride),MCF7,0.27,0.721
ZINC25671612,LSM-4876,MLS-0435555.0001,ASC,0.27,0.721
ZINC39592134,LSM-4876,MLS-0435555.0001,ASC,0.27,0.721
ZINC39540249,LSM-1492,Nylidrin,PC3,0.269,0.721
ZINC39540246,LSM-1492,Nylidrin,PC3,0.269,0.721
ZINC39540252,LSM-1492,Nylidrin,PC3,0.269,0.721
ZINC39540253,LSM-1492,Nylidrin,PC3,0.269,0.721
ZINC22828329,LSM-45127,BG-1004,NPC,0.269,0.721
ZINC11905563,LSM-4702,F3098-7034,MCF7,0.266,0.721
ZINC40825075,LSM-4726,"3-Chloro-n-{3-[(furan-2-ylmethyl)carbamoyl]-5,6-dihydro-4H-cyclopenta[b]thiophen-2-yl}-1-benzothiophene-2-carboxamide",A549,0.266,0.721
ZINC36543328,LSM-45669,AGI-5198,YAPC,0.263,0.721
ZINC57432638,LSM-45755,Docosanoic acid,HELA,0.263,0.721
ZINC57432639,LSM-45755,Docosanoic acid,HELA,0.263,0.721
ZINC46847197,LSM-1792,CHEMBL3182318,A375,0.263,0.721
ZINC16828578,LSM-37089,331001-62-8,NEU,0.261,0.721
ZINC48326098,LSM-3015,Bezafibrate,MCF7,0.26,0.721
ZINC20928976,LSM-4872,MLS-0435528.0001,VCAP,0.258,0.721
ZINC39683066,LSM-41085,BRD-K70153099,VCAP,0.257,0.721
ZINC20531515,LSM-41085,BRD-K70153099,VCAP,0.257,0.721
ZINC66204639,LSM-36727,CID 75037095,HT29,0.257,0.721
ZINC28109023,LSM-45565,RG2833 (RGFP109),PC3,0.255,0.721
ZINC42997112,LSM-2705,SMR001317718,VCAP,0.252,0.721
ZINC08781482,LSM-2705,SMR001317718,VCAP,0.252,0.721
ZINC07357107,LSM-2705,SMR001317718,VCAP,0.252,0.721
ZINC09135530,LSM-40383,BRD-K56704970,PC3,0.252,0.721
ZINC24226719,LSM-3643,"ICI-199,441",NPC,0.249,0.721
ZINC06443600,LSM-1980,MLS003568137,A549,0.247,0.721
ZINC26637523,LSM-2097,JX401,HEPG2,0.246,0.721
ZINC00955575,LSM-1609,Fenoldopam,HELA,0.246,0.721
CHEMBL417420,LSM-3083,SCHEMBL2394914,VCAP,0.245,0.721
CHEMBL417420,LSM-3083,SCHEMBL2394914,VCAP,0.245,0.721
ZINC20080057,LSM-42414,BRD-K94740841,PC3,0.244,0.721
ZINC20080300,LSM-42414,BRD-K94740841,PC3,0.244,0.721
ZINC35869263,LSM-4415,F1709-0025,HCC515,0.242,0.721
ZINC20150130,LSM-45732,SU14813,A375,0.242,0.721
ZINC36207083,LSM-45732,SU14813,A375,0.242,0.721
ZINC02252026,LSM-39879,SA-1937536,MCF7,0.24,0.721
ZINC64202297,LSM-2501,MLS001065903,HT29,0.24,0.721
ZINC63373661,LSM-5127,Azelastine,A375,0.238,0.721
ZINC20907812,LSM-4006,CHEMBL1731235,PC3,0.237,0.721
ZINC20893860,LSM-42791,C28H30CIN5O4S,HS578T,0.237,0.721
ZINC09613604,LSM-37210,IWP 2,NEU,0.236,0.721
ZINC13446925,LSM-37210,IWP 2,NEU,0.236,0.721
ZINC39606663,LSM-7058,BRD-K15619703,VCAP,0.234,0.721
ZINC23946925,LSM-1829,MLS003221410,VCAP,0.232,0.721
ZINC41147673,LSM-7883,BRD-K78961368,VCAP,0.232,0.721
ZINC34793114,LSM-4335,Doxazosin,HT29,0.23,0.721
ZINC02146707,LSM-3903,Sinensetin,SKB,0.229,0.721
ZINC08441413,LSM-1888,PD 102807,SKB,0.229,0.721
ZINC16846895,LSM-1888,PD 102807,SKB,0.229,0.721
ZINC66667894,LSM-4608,"2-(1,3-Benzoxazol-2-ylsulfanyl)-n-(2-methoxyphenyl)acetamide",HCC515,0.228,0.721
ZINC02422341,LSM-4608,"2-(1,3-Benzoxazol-2-ylsulfanyl)-n-(2-methoxyphenyl)acetamide",HCC515,0.228,0.721
ZINC40895413,LSM-38487,BRD-K22458275,PC3,0.227,0.721
ZINC32517235,LSM-4238,MLS000394288,HT29,0.225,0.721
ZINC23261247,LSM-6262,TGX-115,VCAP,0.224,0.721
ZINC66264381,LSM-4882,MLS-0315771.0002,SKB,0.221,0.721
ZINC09712860,LSM-43216,FK 866,VCAP,0.22,0.721
ZINC39671741,LSM-39930,BRD-K47950966,PC3,0.22,0.721
ZINC09707620,LSM-2444,ZM-241385,HCC515,0.22,0.721
ZINC66643264,LSM-12345,BRD-K64136010,VCAP,0.218,0.721
CHEMBL216048,LSM-45656,Oglemilast,YAPC,0.216,0.721
CHEMBL380972,LSM-45656,Oglemilast,YAPC,0.216,0.721
ZINC63823845,LSM-42704,BRD-K79873567,VCAP,0.216,0.721
ZINC06149594,LSM-45820,Letermovir,MCF7,0.216,0.721
ZINC20082970,LSM-45820,Letermovir,MCF7,0.216,0.721
ZINC35349463,LSM-37236,N-(P-aminophenethyl)spiperone,NPC,0.213,0.721
ZINC08946523,LSM-4544,MLS000582131,NPC,0.211,0.721
ZINC08946529,LSM-4544,MLS000582131,NPC,0.211,0.721
ZINC05179963,LSM-4544,MLS000582131,NPC,0.211,0.721
ZINC05362700,LSM-4544,MLS000582131,NPC,0.211,0.721
ZINC15369088,LSM-4106,1-(3-Chlorophenyl)-4-hexylpiperazine,MCF7,0.208,0.721
ZINC24987764,LSM-45325,,HL60,0.207,0.721
ZINC40893040,LSM-2983,Capsazepine,NPC,0.202,0.721
ZINC02368583,LSM-3463,MLS001065880,VCAP,0.2,0.721
ZINC06189484,LSM-5933,ZINC150345845,MCF7,0.199,0.721
ZINC39532533,LSM-37810,BRD-K10421834,VCAP,0.195,0.721
ZINC09419148,LSM-38153,BRD-K16769902,A549,0.194,0.721
ZINC06187038,LSM-2057,CHEMBL1705313,A375,0.194,0.721
ZINC64698076,LSM-5225,Clemizole,HELA,0.19,0.721
ZINC17221920,LSM-4546,ST50851003,SKB,0.187,0.721
ZINC39676378,LSM-20005,5-Nonyloxytryptamine,PC3,0.187,0.721
ZINC34756254,LSM-38592,BRD-K24205443,VCAP,0.185,0.721
ZINC34968813,LSM-38000,BRD-K14217854,MCF7,0.182,0.721
ZINC05868111,LSM-36720,"N-(4-{[(1z)-8-Ethoxy-4,4-dimethyl-4,5-dihydro-1H-[1,2]dithiolo[3,4-c]quinolin-1-ylidene]amino}phenyl)acetamide",HUH7,0.182,0.721
ZINC17015724,LSM-43250,Plinabulin,VCAP,0.181,0.721
ZINC17015724,LSM-43250,Plinabulin,VCAP,0.181,0.721
ZINC09192217,LSM-37564,SA-1939891,NKDBA,0.181,0.721
ZINC39669224,LSM-6279,N-[4-(1-Benzoylpiperidin-4-yl)butyl]-3-pyridin-3-ylpropanamide,HCC515,0.181,0.721
ZINC44813614,LSM-6279,N-[4-(1-Benzoylpiperidin-4-yl)butyl]-3-pyridin-3-ylpropanamide,HCC515,0.181,0.721
ZINC21032478,LSM-2483,SR-02000000448,A549,0.18,0.721
ZINC09587925,LSM-41900,BRD-K84797952,A375,0.177,0.721
ZINC11753654,LSM-6178,SMR000069627,PC3,0.173,0.721
CHEMBL169390,LSM-2798,MLS002264450,HA1E,0.17,0.721
ZINC49749996,LSM-44961,Esomeprazole,MCF7,0.167,0.721
ZINC57311737,LSM-44594,AN-023/14772014,HEPG2,0.166,0.721
ZINC39577091,LSM-4211,MLS001065830,VCAP,0.165,0.721
ZINC28342037,LSM-2034,KUC104250,A549,0.165,0.721
ZINC08749483,LSM-42627,BRD-K98988824,HT29,0.164,0.721
ZINC15358764,LSM-44970,Citco,A375,0.164,0.721
ZINC00906504,LSM-1362,MLS000583963,A549,0.373,0.72
ZINC00906506,LSM-1362,MLS000583963,A549,0.373,0.72
ZINC43265343,LSM-6634,MLS001033149,A549,0.357,0.72
ZINC03359540,LSM-2328,JNJ 10191584,VCAP,0.354,0.72
ZINC20115289,LSM-2328,JNJ 10191584,VCAP,0.354,0.72
ZINC40496513,LSM-2274,MLS-0390943.0001,VCAP,0.348,0.72
ZINC04545419,LSM-43098,SU-11652,HA1E,0.347,0.72
ZINC04545421,LSM-43098,SU-11652,HA1E,0.347,0.72
ZINC08299195,LSM-36821,SA-1458163,MCF7,0.337,0.72
ZINC08299197,LSM-36821,SA-1458163,MCF7,0.337,0.72
ZINC35970543,LSM-1202,Alectinib,PC3,0.332,0.72
ZINC08192818,LSM-3355,CHEMBL34095,HA1E,0.326,0.72
ZINC12246643,LSM-40636,SA-1922659,NKDBA,0.321,0.72
ZINC36642670,LSM-1032,Saracatinib,ASC,0.32,0.72
ZINC63141869,LSM-1576,MLS000572607,HEPG2,0.319,0.72
ZINC63141871,LSM-1576,MLS000572607,HEPG2,0.319,0.72
ZINC63141873,LSM-1576,MLS000572607,HEPG2,0.319,0.72
ZINC63141874,LSM-1576,MLS000572607,HEPG2,0.319,0.72
ZINC39636223,LSM-39847,BRD-K46532981,VCAP,0.318,0.72
ZINC44728490,LSM-39847,BRD-K46532981,VCAP,0.318,0.72
ZINC53110870,LSM-1307,N-[(1-Ethylpyrrolidin-3-yl)methyl]-2-methoxy-5-sulfamoylbenzamide,PC3,0.316,0.72
ZINC19984123,LSM-4148,BMS 191011,RMUGS,0.315,0.72
ZINC01758429,LSM-3933,ASN 04482680,HT29,0.31,0.72
ZINC61920869,LSM-2277,Quinelorane,HA1E,0.309,0.72
ZINC17075838,LSM-4933,YK 4-279,HT115,0.306,0.72
ZINC34747406,LSM-39202,BRD-K35213218,VCAP,0.304,0.72
ZINC36249814,LSM-2473,BRD-K21401822,VCAP,0.304,0.72
ZINC20238884,LSM-4629,AC1O9CXV,VCAP,0.304,0.72
ZINC40569512,LSM-4928,ZINC03898662,A549,0.302,0.72
ZINC40569506,LSM-4928,ZINC03898662,A549,0.302,0.72
ZINC40569507,LSM-4928,ZINC03898662,A549,0.302,0.72
ZINC63520747,LSM-1014,GW843682X,HS578T,0.3,0.72
ZINC27697327,LSM-4716,CBKINASE1_000526,VCAP,0.297,0.72
ZINC34978893,LSM-36698,SUGA1_007824,MCF7,0.296,0.72
ZINC00658180,LSM-4669,STK568087,PC3,0.294,0.72
ZINC24176155,LSM-4669,STK568087,PC3,0.294,0.72
ZINC00024301,LSM-1056,Selumetinib,HCC515,0.294,0.72
ZINC38546599,LSM-45849,CEP-37440,HA1E,0.294,0.72
ZINC28826181,LSM-45049,BRD-M58317392,VCAP,0.29,0.72
ZINC20203714,LSM-40097,SA-1938867,MCF7,0.29,0.72
ZINC23460724,LSM-40097,SA-1938867,MCF7,0.29,0.72
ZINC12882810,LSM-5910,Novobiocin,PC3,0.289,0.72
ZINC00926689,LSM-3746,KUC103874,PC3,0.289,0.72
ZINC38605582,LSM-3746,KUC103874,PC3,0.289,0.72
ZINC36990681,LSM-3973,MLS002729053,A549,0.289,0.72
ZINC40999024,LSM-1640,Amidate,PC3,0.288,0.72
ZINC43430660,LSM-3614,MLS002607708,HCC515,0.288,0.72
ZINC21251220,LSM-1143,Trametinib,MCF10A,0.287,0.72
ZINC43742760,LSM-1143,Trametinib,MCF10A,0.287,0.72
ZINC09325581,LSM-2544,MLS002473642,HA1E,0.285,0.72
ZINC48022167,LSM-43280,CHEMBL520231,VCAP,0.284,0.72
ZINC58615098,LSM-2945,ML075,A549,0.282,0.72
ZINC37380742,LSM-1186,CC-401,HCC515,0.281,0.72
ZINC59378858,LSM-9665,BRD-K20255967,A549,0.281,0.72
ZINC28012110,LSM-43095,ST012015,VCAP,0.28,0.72
ZINC39601308,LSM-3543,Quetiapine,A375,0.28,0.72
ZINC21869334,LSM-6243,501919-59-1,HCT116,0.278,0.72
ZINC62516477,LSM-4816,NSC403917,PC3,0.273,0.72
ZINC37746301,LSM-2649,CHEMBL73824,HCC515,0.273,0.72
ZINC63209186,LSM-2649,CHEMBL73824,HCC515,0.273,0.72
ZINC39668201,LSM-5949,Tandutinib,MCF7,0.272,0.72
ZINC13988481,LSM-4940,UK 356618,HA1E,0.272,0.72
ZINC28579279,LSM-36852,BG-1015,FIBRNPC,0.269,0.72
ZINC28579280,LSM-36852,BG-1015,FIBRNPC,0.269,0.72
ZINC28579281,LSM-36852,BG-1015,FIBRNPC,0.269,0.72
ZINC05433911,LSM-9028,BRD-K09817289,VCAP,0.267,0.72
ZINC14889924,LSM-4639,"2-(5H-[1,2,4]triazino[5,6-B]indol-3-ylsulfanyl)-n-[3-(trifluoromethyl)phenyl]acetamide",NEU,0.266,0.72
ZINC19864040,LSM-1130,Masitinib,HEPG2,0.266,0.72
ZINC33810266,LSM-4873,ASN 04482516,PC3,0.265,0.72
ZINC46817376,LSM-45485,,MCF7,0.265,0.72
ZINC39674971,LSM-2248,GR-144053,A549,0.265,0.72
ZINC42903101,LSM-6272,Lonidamine,SW620,0.264,0.72
ZINC14546623,LSM-6272,Lonidamine,SW620,0.264,0.72
ZINC20749937,LSM-6272,Lonidamine,SW620,0.264,0.72
ZINC05567206,LSM-3785,168279-54-7,MCF7,0.264,0.72
ZINC00497703,LSM-3785,168279-54-7,MCF7,0.264,0.72
ZINC39776367,LSM-2667,SCHEMBL1725480,HCC515,0.264,0.72
ZINC33129329,LSM-3649,Purmorphamine,SW620,0.261,0.72
ZINC34774696,LSM-2220,MLS003128611,VCAP,0.258,0.72
ZINC34774327,LSM-2220,MLS003128611,VCAP,0.258,0.72
ZINC39883808,LSM-2220,MLS003128611,VCAP,0.258,0.72
ZINC12631609,LSM-3070,ML216,VCAP,0.258,0.72
ZINC63537922,LSM-3070,ML216,VCAP,0.258,0.72
ZINC20102249,LSM-1162,NVP-AUY922,MDAMB231,0.258,0.72
ZINC34016610,LSM-45801,Cinaciguat,MCF7,0.257,0.72
ZINC57293756,LSM-4850,MLS000583375,A549,0.257,0.72
ZINC11935447,LSM-1624,"8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole",A375,0.257,0.72
ZINC09956146,LSM-2321,F1298-0937,HCC515,0.256,0.72
ZINC14861949,LSM-45987,TAK-285,YAPC,0.255,0.72
ZINC38915576,LSM-2767,CHEMBL1270312,A375,0.254,0.72
ZINC16608188,LSM-2705,SMR001317718,VCAP,0.252,0.72
ZINC63385193,LSM-2705,SMR001317718,VCAP,0.252,0.72
ZINC37136694,LSM-44991,ZINC04646813,HT29,0.252,0.72
ZINC24279975,LSM-42852,ZINC04384996,HCC515,0.252,0.72
ZINC07061606,LSM-4686,CHEMBL3261381,MCF7,0.251,0.72
ZINC36313656,LSM-2108,DH 97,HEPG2,0.251,0.72
ZINC39659256,LSM-43264,Ibutilide,YAPC,0.249,0.72
ZINC64188251,LSM-6321,N-[4-Chloro-3-(trifluoromethyl)phenyl]-2-ethoxybenzamide,NPC,0.249,0.72
ZINC12151008,LSM-2344,KUC104493,HCC515,0.248,0.72
ZINC36497293,LSM-1980,MLS003568137,A549,0.247,0.72
ZINC36497291,LSM-1980,MLS003568137,A549,0.247,0.72
ZINC64945790,LSM-11109,BRD-K43931839,VCAP,0.244,0.72
ZINC12894008,LSM-2314,SC-560,HT29,0.244,0.72
ZINC52394666,LSM-2314,SC-560,HT29,0.244,0.72
ZINC11854457,LSM-45859,XL335,YAPC,0.242,0.72
ZINC48717919,LSM-14205,BRD-K94223259,VCAP,0.242,0.72
ZINC39658882,LSM-1500,MLS002725684,MCF7,0.242,0.72
ZINC39659341,LSM-1500,MLS002725684,MCF7,0.242,0.72
ZINC39659489,LSM-1500,MLS002725684,MCF7,0.242,0.72
ZINC10048843,LSM-3629,MLS002699447,MCF7,0.242,0.72
ZINC35705525,LSM-40826,BRD-K65134192,VCAP,0.24,0.72
ZINC29315453,LSM-4592,STK139547,VCAP,0.234,0.72
ZINC08838279,LSM-45837,Tolvaptan,MCF7,0.232,0.72
ZINC63572335,LSM-6004,Itopride,VCAP,0.231,0.72
ZINC63573590,LSM-6004,Itopride,VCAP,0.231,0.72
ZINC63573592,LSM-6004,Itopride,VCAP,0.231,0.72
ZINC09396708,LSM-5233,Raltegravir,MCF7,0.231,0.72
ZINC12496815,LSM-4554,F0605-0375,HA1E,0.23,0.72
ZINC35709916,LSM-5560,Zolpidem,HT29,0.229,0.72
ZINC04821978,LSM-2919,MLS003337113,HT29,0.229,0.72
ZINC65534616,LSM-2422,2-[(2-Bromobenzyl)oxy]benzoic acid,A549,0.229,0.72
ZINC13146002,LSM-42631,CHEMBL3186091,A375,0.229,0.72
ZINC19972836,LSM-40062,BRD-K50368246,VCAP,0.228,0.72
ZINC17133811,LSM-2903,SPBIO_000926,HA1E,0.227,0.72
ZINC62314654,LSM-1521,OMDM-2,VCAP,0.225,0.72
ZINC35450121,LSM-6332,1268524-70-4,HT29,0.225,0.72
ZINC35450470,LSM-6332,1268524-70-4,HT29,0.225,0.72
ZINC01327935,LSM-2968,N-Benzylquinazolin-4-amine,HT29,0.224,0.72
ZINC04571588,LSM-2050,CID755673,VCAP,0.223,0.72
ZINC61629834,LSM-2050,CID755673,VCAP,0.223,0.72
ZINC35502448,LSM-2714,ST50675383,PC3,0.222,0.72
ZINC62665287,LSM-2714,ST50675383,PC3,0.222,0.72
ZINC00159406,LSM-45796,Bopindolol  malonate,YAPC,0.22,0.72
ZINC23721830,LSM-3496,Iodipamide,MCF7,0.22,0.72
ZINC26539290,LSM-4183,BRN 0893050,HEPG2,0.22,0.72
ZINC00647896,LSM-3400,282089-49-0,HA1E,0.22,0.72
ZINC40317279,LSM-2789,NNC 63-0532,HCC515,0.218,0.72
ZINC40317281,LSM-2789,NNC 63-0532,HCC515,0.218,0.72
ZINC21256199,LSM-4790,916985-21-2,HT115,0.217,0.72
ZINC39636250,LSM-41278,BRD-K73722380,PC3,0.215,0.72
ZINC39636249,LSM-41278,BRD-K73722380,PC3,0.215,0.72
ZINC20697026,LSM-45461,ACRIVASTINE,HELA,0.215,0.72
ZINC42951571,LSM-6450,AC1N08ZR,A549,0.215,0.72
ZINC09043908,LSM-4904,ZINC01041848,MCF7,0.21,0.72
ZINC55311350,LSM-1529,Cyclopenthiazide,A375,0.208,0.72
ZINC46578706,LSM-3870,RS102895,VCAP,0.206,0.72
ZINC57707478,LSM-5054,Loxoprofen,HELA,0.206,0.72
ZINC59286862,LSM-9792,BRD-K22500599,VCAP,0.205,0.72
ZINC28347237,LSM-36783,BROAD-SAI-071,ASC,0.202,0.72
ZINC28357088,LSM-36783,BROAD-SAI-071,ASC,0.202,0.72
ZINC54699385,LSM-1784,MLS002703290,VCAP,0.2,0.72
ZINC63376056,LSM-38100,BRD-K15886574,A375,0.199,0.72
ZINC15673928,LSM-45692,GSK-923295,YAPC,0.196,0.72
ZINC09409469,LSM-36373,PH-797804,HT29,0.195,0.72
ZINC46727848,LSM-4122,Dihydrorobustic acid,A549,0.195,0.72
ZINC41584192,LSM-45915,LY2090314,YAPC,0.194,0.72
ZINC49317005,LSM-4770,ST50426557,NEU,0.192,0.72
ZINC58155438,LSM-36610,AC1N0EYN,HUH7,0.191,0.72
ZINC63280757,LSM-36610,AC1N0EYN,HUH7,0.191,0.72
ZINC64076468,LSM-42252,BRD-K91440401,VCAP,0.189,0.72
ZINC12793284,LSM-3245,VU0405166-2,VCAP,0.186,0.72
ZINC40807018,LSM-3245,VU0405166-2,VCAP,0.186,0.72
ZINC36800690,LSM-3245,VU0405166-2,VCAP,0.186,0.72
ZINC39674772,LSM-38592,BRD-K24205443,VCAP,0.185,0.72
ZINC35671853,LSM-2216,MLS002264436,VCAP,0.184,0.72
ZINC34757556,LSM-40875,BRD-K65959597,VCAP,0.184,0.72
ZINC13494299,LSM-39615,BRD-K42576592,VCAP,0.184,0.72
ZINC02364674,LSM-1618,"BRL-15,572",VCAP,0.183,0.72
ZINC44879411,LSM-42199,BRD-K90310644,PC3,0.18,0.72
ZINC44879414,LSM-42199,BRD-K90310644,PC3,0.18,0.72
ZINC40361828,LSM-1525,MLS002703291,MCF7,0.178,0.72
ZINC40522453,LSM-1525,MLS002703291,MCF7,0.178,0.72
ZINC36207578,LSM-41900,BRD-K84797952,A375,0.177,0.72
ZINC03057098,LSM-38281,BRD-K18876264,VCAP,0.174,0.72
ZINC00891632,LSM-3826,TCS-359,A549,0.171,0.72
ZINC12375903,LSM-5815,Cinacalcet,SKB,0.17,0.72
ZINC14479134,LSM-45274,Nafamostat Mesylate,YAPC,0.168,0.72
ZINC13033224,LSM-42627,BRD-K98988824,HT29,0.164,0.72
ZINC09508662,LSM-3299,MLS-0004183.0001,VCAP,0.43,0.719
ZINC01303174,LSM-42916,MLS003429133,MCF7,0.384,0.719
ZINC56725414,LSM-43083,Curcumin,A549,0.368,0.719
ZINC12316781,LSM-1181,CHIR-99021,MCF10A,0.347,0.719
ZINC06244762,LSM-3079,Prazosin,VCAP,0.343,0.719
ZINC18178941,LSM-43097,Dacinostat,A549,0.338,0.719
ZINC45819460,LSM-5013,KI-16425,MCF7,0.334,0.719
ZINC65419805,LSM-3074,MLS002415569,VCAP,0.333,0.719
ZINC04357293,LSM-3074,MLS002415569,VCAP,0.333,0.719
ZINC21589556,LSM-2431,STK661558,VCAP,0.326,0.719
ZINC09669638,LSM-3422,ASN 04454474,VCAP,0.324,0.719
ZINC13132522,LSM-3422,ASN 04454474,VCAP,0.324,0.719
ZINC13132522,LSM-3422,ASN 04454474,VCAP,0.324,0.719
ZINC23033907,LSM-3422,ASN 04454474,VCAP,0.324,0.719
ZINC62935713,LSM-3829,"1,3-Dicyclohexylurea",ASC,0.318,0.719
ZINC62876033,LSM-3829,"1,3-Dicyclohexylurea",ASC,0.318,0.719
ZINC28805027,LSM-22739,SMR000064811,PC3,0.316,0.719
ZINC02070661,LSM-2252,MLS002699920,VCAP,0.315,0.719
ZINC51607448,LSM-4766,FPH2,PC3,0.312,0.719
ZINC51607398,LSM-4766,FPH2,PC3,0.312,0.719
ZINC38613518,LSM-4254,PF-03758309,HA1E,0.312,0.719
ZINC35991115,LSM-45717,Blonanserin (Lonasen),HELA,0.31,0.719
ZINC14530818,LSM-1256,MLS002729074,MCF7,0.306,0.719
ZINC48605076,LSM-4773,[4-(Cyclohexylsulfamoyl)-2-methylphenoxy]acetic acid,MCF7,0.304,0.719
ZINC22521318,LSM-2986,MLS001065861,PC3,0.302,0.719
ZINC15797174,LSM-2069,Benoxinate,A375,0.301,0.719
ZINC15797175,LSM-2069,Benoxinate,A375,0.301,0.719
ZINC33936808,LSM-36748,SUGA1_016055,ASC,0.299,0.719
ZINC06198278,LSM-36748,SUGA1_016055,ASC,0.299,0.719
ZINC47863876,LSM-2466,T5715534,VCAP,0.294,0.719
ZINC62811561,LSM-2466,T5715534,VCAP,0.294,0.719
ZINC03097886,LSM-3407,MLS002607727,HA1E,0.293,0.719
ZINC39491776,LSM-36358,VE-821,ASC.C,0.293,0.719
ZINC28792950,LSM-6214,CHEMBL258148,MCF7,0.292,0.719
ZINC39362921,LSM-44614,MW-STK33-100,THP1,0.29,0.719
ZINC66084465,LSM-44614,MW-STK33-100,THP1,0.29,0.719
ZINC39766970,LSM-44614,MW-STK33-100,THP1,0.29,0.719
ZINC35834599,LSM-2827,"3,5-Bis(4-methylbenzylidene)piperidin-4-one",NPC,0.289,0.719
ZINC67186789,LSM-3586,ZINC04171744,HT29,0.289,0.719
ZINC39666070,LSM-3235,Spiperone,VCAP,0.287,0.719
ZINC39604169,LSM-40633,BRD-K61529775,VCAP,0.285,0.719
ZINC39604171,LSM-40633,BRD-K61529775,VCAP,0.285,0.719
ZINC03348850,LSM-1755,Nafadotride,HEPG2,0.283,0.719
ZINC43225519,LSM-1755,Nafadotride,HEPG2,0.283,0.719
ZINC59006400,LSM-4869,MLS-0435531.0001,VCAP,0.282,0.719
ZINC21110241,LSM-2128,YM90709,MCF7,0.279,0.719
ZINC19309331,LSM-4036,MLS000526305,HT29,0.279,0.719
ZINC01375674,LSM-39907,BRD-K47549778,PC3,0.278,0.719
ZINC19355765,LSM-5776,Aripiprazole,YAPC,0.275,0.719
ZINC00422113,LSM-1392,SB 205384,MCF7,0.275,0.719
ZINC33704319,LSM-2094,SMR001317659,HCT116,0.275,0.719
ZINC34830346,LSM-38111,BRD-K16046246,A375,0.275,0.719
ZINC63827762,LSM-3382,T 98475,HCC515,0.274,0.719
ZINC13132410,LSM-5303,XAV 939,SW620,0.273,0.719
ZINC05047154,LSM-5303,XAV 939,SW620,0.273,0.719
ZINC29050003,LSM-45340,"(5Z)-5-[1-(4-bromophenyl)ethylidene]-2-pyrrolidin-1-yl-1,3-thiazol-4(5H)-one",HL60,0.273,0.719
ZINC08636068,LSM-5278,Sulfasalazine,YAPC,0.272,0.719
ZINC08624242,LSM-5278,Sulfasalazine,YAPC,0.272,0.719
ZINC09018787,LSM-2089,SMR000002300,PC3,0.271,0.719
ZINC39683155,LSM-42042,BRD-K87508191,PC3,0.271,0.719
ZINC12653860,LSM-5926,Cediranib,PC3,0.27,0.719
ZINC04697052,LSM-6371,SMR000075319,A549,0.27,0.719
ZINC01872388,LSM-4890,Troglitazone,VCAP,0.268,0.719
ZINC37675710,LSM-5379,OM137,A549,0.268,0.719
ZINC12070163,LSM-45824,Etravirine (TMC125),MCF7,0.267,0.719
ZINC10602230,LSM-45824,Etravirine (TMC125),MCF7,0.267,0.719
ZINC13063811,LSM-41271,BRD-K73602693,MCF7,0.266,0.719
ZINC19908511,LSM-4726,"3-Chloro-n-{3-[(furan-2-ylmethyl)carbamoyl]-5,6-dihydro-4H-cyclopenta[b]thiophen-2-yl}-1-benzothiophene-2-carboxamide",A549,0.266,0.719
ZINC12474939,LSM-4559,ST4070043,VCAP,0.265,0.719
